FSCSKEY,district_geoid,weight
AL0103,0100390,5.316743560243793e-13
AL0103,0101920,0.9999999999994684
AL0105,0103062,0.0006852361918627001
AL0105,0100011,6.5014136186540355e-15
AL0105,0100013,0.9628520018368286
AL0105,0100390,2.2676317509782744e-13
AL0105,0101920,0.036462761971075404
AL0164,0102370,0.999999999999927
AL0164,0103480,7.304517343180968e-14
AL0181,0100185,0.00026536595945480005
AL0181,0100188,7.90417925917155e-14
AL0181,0102370,0.9997346340404661
AL0180,0102250,8.225511081525623e-14
AL0180,0102670,0.9999999999999178
AL0152,0103090,1.0
AL0077,0101170,0.9988644683963914
AL0077,0101730,1.6227143303055046e-15
AL0077,0101800,5.898397944437315e-15
AL0077,0102100,3.8690899848549964e-13
AL0077,0102480,0.0011355316032141
AL0217,0101020,3.9034027729969634e-13
AL0217,0102480,0.9999999999996098
AL0223,0100185,4.3946329832909536e-12
AL0223,0100189,0.999999982897696
AL0223,0102370,1.7097909505281698e-08
AL0225,0101730,0.0013806444140589
AL0225,0102480,0.9986193555859412
AL8007,0102480,1.0
AL0104,0100390,4.825139214869324e-13
AL0104,0103270,0.9999999999995174
AL0219,0101380,0.9999999999998832
AL0219,0100420,1.167976071188251e-13
AL0108,0100007,3.274664650685975e-14
AL0108,0103030,8.468856900486308e-14
AL0108,0100011,2.236863263192416e-14
AL0108,0100013,4.0831046660172116e-14
AL0108,0100330,3.120007588943078e-14
AL0108,0102350,2.0255855141809753e-14
AL0108,0100390,0.9991196258691764
AL0108,0101440,1.4660013947176616e-14
AL0108,0101920,5.681141618868362e-07
AL0108,0103270,1.8351137562196428e-14
AL0108,0101760,4.7733566772984156e-14
AL0108,0102490,0.0005694745156219
AL0108,0103430,0.0003103315007271
AL0098,0100007,0.9450632951738253
AL0098,0103030,0.022011011050186303
AL0098,0100194,7.839172595259203e-14
AL0098,0100330,8.40559947047205e-14
AL0098,0100390,1.22706872797959e-13
AL0098,0101920,0.032925693775608104
AL0098,0103430,9.521360641632101e-14
AL0106,0100007,3.0297669860006563e-13
AL0106,0103030,0.0004848515469711001
AL0106,0100390,3.292485454775115e-13
AL0106,0101920,0.0007184428237280001
AL0106,0102490,0.0007246136892865001
AL0106,0103430,0.9980720919393822
AL0133,0103030,0.9679386999550396
AL0133,0102650,0.010435434718791103
AL0133,0103180,0.021625865326169308
AL0188,0102160,1.0
AL0229,0100360,1.0
AL0040,0101640,1.0
AL0057,0102430,5.0290059275865794e-15
AL0057,0101290,0.999999999999995
AL0110,0100630,0.0117799918994472
AL0110,0101140,0.9882200081005528
AL0111,0101140,1.0
AL0016,0103180,1.0
AL0013,0103120,0.9993788476356316
AL0013,0103180,0.0006211523643684
AL0257,0101140,0.9999999999998718
AL0257,0101830,1.2813736947648795e-13
AL0208,0101140,1.0
AL0011,0100600,5.554276331156788e-14
AL0011,0102820,8.924046647102296e-13
AL0011,0102850,0.9999999999990521
AL0046,0101660,1.0
AL0047,0101660,1.0
AL0190,0102010,1.0
AL0191,0102010,1.0
AL0189,0101830,1.0
AL0251,0101380,0.9815830073984614
AL0251,0100540,0.0184169926013064
AL0251,0101620,2.3219633459479943e-13
AL0156,0100540,0.0001642277754696
AL0156,0102760,0.9978853258436172
AL0156,0100630,0.0019504463809132
AL0091,0100007,4.5591563446874305e-14
AL0091,0100330,0.999299107464504
AL0091,0100390,5.2271338589377767e-14
AL0091,0101920,0.0007008925353981
AL0246,0100090,3.2275293723158816e-13
AL0246,0100540,1.4055989081249852e-12
AL0246,0102635,0.9999999999982716
AL0019,0100090,0.0007847684492379001
AL0019,0100540,0.024034031919207905
AL0019,0102635,0.9642818537854749
AL0019,0100780,1.0399638410671656e-14
AL0019,0103180,0.010899345846068902
AL0247,0103180,1.0
AL0165,0100720,1.0
AL0115,0100450,0.9999999999981946
AL0115,0101350,1.8054962970758146e-12
AL0082,0100270,1.0
AL0087,0100270,1.0
AL0171,0100720,0.9999999999997937
AL0171,0103480,2.0624384031655913e-13
AL0177,0103300,1.0
AL0195,0102970,1.0
AL0203,0101380,1.0
AL0068,0101470,2.2004990528441637e-14
AL0068,0103540,8.992502572263118e-15
AL0068,0102310,0.999999999999969
AL0175,0101830,0.020781281224061
AL0175,0102940,0.979218718775939
AL0136,0103030,1.0
AL0148,0102650,1.0
AL0249,0101380,1.2241889481183497e-13
AL0249,0103062,0.9999999999998777
AL0127,0100005,0.999999948146695
AL0127,0100006,5.185320919132361e-08
AL0127,0100012,8.491526756495275e-14
AL0127,0101690,1.0960269640409447e-14
AL0210,0100006,1.0
AL0146,0103062,0.9999999999996702
AL0146,0100011,2.294994556882769e-13
AL0146,0100013,3.749610702529477e-14
AL0146,0101920,1.2610848275532355e-14
AL0146,0102650,5.03242519186322e-14
AL0226,0103062,0.9999999999999802
AL0226,0100420,1.9849008071065075e-14
AL0084,0100270,1.0
AL8012,0100270,1.0
AL0238,0101380,1.2656419486536673e-17
AL0238,0100540,1.0
AL0248,0101380,0.9681356351957374
AL0248,0100540,0.0318643648042626
AL0073,0101590,0.9999999999997222
AL0073,2802100,2.058799001377728e-13
AL0073,2804260,7.185604927699954e-14
AL0070,0102910,0.9999996267519032
AL0070,0101590,3.732480968473117e-07
AL0062,0100840,2.1051500247709285e-12
AL0062,0103000,6.72965654875062e-14
AL0062,0102520,0.9999999999977512
AL0062,0103420,7.636167784033165e-14
AL0002,0103580,1.0
AL0083,0100202,1.818258818496287e-14
AL0083,0103581,1.321522083856985e-14
AL0083,0100270,0.9999999999999686
AL0085,0100270,1.0
AL0086,0100270,1.0
AL0243,0100270,1.0
AL0017,0100750,1.0
AR0043,0500047,1.0
AR0016,0511850,0.5385341606272414
AR0016,0509000,8.067314966525403e-14
AR0016,0510680,0.4614658393726781
AR0011,4020160,5.394294593422727e-15
AR0011,0506330,0.7946925276119047
AR0011,0506990,0.2053074723880261
AR0011,4028200,1.674453446187907e-14
AR0011,4003210,3.905124777013025e-14
AR0011,4024630,7.937635920257618e-15
AR0044,0503030,0.0071488660553919
AR0044,0506840,0.387887769354118
AR0044,0503060,0.6049633645903945
AR0044,2920610,9.571068547488641e-14
AR0047,0503060,0.11141038021353901
AR0047,0511970,0.888589619786461
AR0071,0514040,0.1662484921205838
AR0071,0512420,0.8337515078794162
AR0068,0503030,0.9550849023617118
AR0068,0511970,0.04491509763828621
AR0068,2928710,1.9189500216982493e-15
AR0078,0504980,0.9999999999999937
AR0078,0506840,6.2835146339037415e-15
AR0079,4020430,8.853275241322193e-14
AR0079,0506540,3.1997628132282907e-24
AR0079,0512450,0.999999999999893
AR0079,4008250,1.845680297855649e-14
AR0080,0506840,0.999999999999867
AR0080,2920610,1.3289768792590835e-13
AR0066,0506120,0.78861899269598
AR0066,0506930,0.06575816898381501
AR0066,0505760,9.446773764739961e-05
AR0066,0506090,0.08910076109761891
AR0066,0512660,0.056427609484938704
AR0038,0503060,0.9670686976212762
AR0038,0511970,0.032931302378723694
AR0077,0506540,0.9759520879499268
AR0077,0512450,0.0240479120500732
AR0069,0506840,0.960312025990132
AR0069,0503060,0.039687974009868
AZ0088,0403450,5.71985904687554e-06
AZ0088,0403420,5.71985904687554e-06
AZ0088,0405340,3.837756607075213e-15
AZ0088,0405460,0.14099761666887273
AZ0088,0406250,0.5182108456643184
AZ0088,0407750,0.21363747058214405
AZ0088,0409190,0.11609723087407482
AZ0088,0499997,0.011045396492492402
AZ0145,0405070,0.0019325741221862
AZ0145,0402370,0.0019325741221862
AZ0145,0401600,0.9961348517556275
AZ0146,0400003,0.9661867250028742
AZ0146,0403870,0.0338132749971259
AZ0158,0400003,0.1114871051377749
AZ0158,0406730,0.8885128948622122
AZ0158,0403870,1.2924778392285547e-14
AZ0160,0403820,0.933643368832908
AZ0160,0404010,0.0663566311670921
AZ0127,0406070,1.0
AZ0133,0407530,0.08784819610406001
AZ0133,0401740,0.038003267546052405
AZ0133,0401710,0.038003267546052405
AZ0133,0406360,0.08784819610406001
AZ0133,0402320,0.733067505652906
AZ0133,0402920,0.015229567046869202
AZ0035,0400450,5.4673829451432814e-05
AZ0035,0403450,0.053268266429071356
AZ0035,0406330,0.2020578445202022
AZ0035,0408340,0.05458707367917476
AZ0035,0408520,0.03570392169144344
AZ0035,0404440,0.003960783655440704
AZ0035,0400600,0.012861538838580813
AZ0035,0401050,0.01043357029462851
AZ0035,0401680,0.017746526928629318
AZ0035,0402430,0.013398490695970815
AZ0035,0403060,0.012253926088546313
AZ0035,0403960,0.007658967516860907
AZ0035,0404230,0.04711005507990475
AZ0035,0404290,0.026068628094583726
AZ0035,0404380,5.4673829451432814e-05
AZ0035,0404500,0.018816447285150317
AZ0035,0409390,0.007527110102291008
AZ0035,0405400,0.008630447769349108
AZ0035,0405670,0.008601839617015508
AZ0035,0406210,0.00999081088066581
AZ0035,0406300,0.01949271504178002
AZ0035,0407020,0.01093625872999231
AZ0035,0407080,0.03988530360536224
AZ0035,0408310,0.007477018599270008
AZ0035,0408490,0.001884360639251602
AZ0035,0408820,0.0076140404275390075
AZ0035,0409060,0.053268266429071356
AZ0035,0400001,0.01050329716450641
AZ0035,0405930,0.1006167377036009
AZ0035,0407570,0.01694805936146602
AZ0035,0407750,0.17682363635976076
AZ0035,0499997,0.003764709111987104
AZ0066,0406030,0.5
AZ0066,0406000,0.5
AZ0027,0401160,0.4812265957492923
AZ0027,0401290,0.4812265957492923
AZ0027,0405980,0.037546808501410504
AZ0027,0626760,4.944637415936726e-15
AZ0104,0401160,0.5
AZ0104,0406780,0.5
AZ0106,0406440,1.0
AZ0167,0403080,0.5533234816842223
AZ0167,0405820,0.44667651831573657
AZ0167,4900480,4.119724867214904e-14
AZ0155,0402860,4.891512145310818e-14
AZ0155,0409733,0.9999999999999512
AZ0168,0404530,5.159052145493796e-14
AZ0168,0409310,0.9999999999999484
AZ0117,0400790,0.9986686888612379
AZ0117,0403400,2.63703873793685e-14
AZ0117,0404970,0.0013313111386867003
AZ0117,0406810,4.900738738072283e-14
AZ0086,0400001,0.652665186269263
AZ0086,0407750,0.3473348137306381
AZ0086,0499997,9.886992029686638e-14
AZ0036,0406330,0.002730436910027001
AZ0036,0408340,0.00016805145292560005
AZ0036,0401050,0.002730436910027001
AZ0036,0408310,0.00016805145292560005
AZ0036,0400001,0.4543654380063963
AZ0036,0403040,0.0025478679852077007
AZ0036,0404970,7.491469226881976e-15
AZ0036,0405930,0.09787430540205302
AZ0036,0407570,0.4394154118803675
AZ0036,0499997,6.284482388042462e-14
AZ0040,0409190,1.0
AZ0150,0405070,0.5
AZ0150,0400004,0.0547788746578305
AZ0150,0402370,0.4452211253421695
AZ0154,0400003,1.9140356877014095e-14
AZ0154,0406730,0.1179493684337414
AZ0154,0403870,0.8820506315662394
AZ0029,0400450,0.07393588510507973
AZ0029,0401410,0.20969741978659978
AZ0029,0408520,0.21636669510831857
AZ0029,0404440,0.16037423054183828
AZ0029,0400960,0.03423006229031731
AZ0029,0404320,0.20969741978659978
AZ0029,0404380,0.03970582281476232
AZ0029,0406210,0.050935833075873724
AZ0029,0408490,0.005056631490546202
AZ0029,0408820,6.02470937021441e-14
AZ0029,0499997,4.061817299589867e-15
AZ0031,0401740,1.438299045494223e-14
AZ0031,0408340,0.13644032664420064
AZ0031,0404230,0.13644032664420064
AZ0031,0407200,1.438299045494223e-14
AZ0031,0401870,0.6597812879711541
AZ0031,0402320,2.6330322466132616e-14
AZ0031,0403400,0.013594296812052901
AZ0031,0404970,0.05374376192833661
AZ0033,0400450,0.06937085790815604
AZ0033,0403450,0.16947100283055047
AZ0033,0406330,0.024993955361895814
AZ0033,0408520,0.06074994989189544
AZ0033,0400600,0.024993955361845715
AZ0033,0401680,5.010916657450693e-14
AZ0033,0403420,0.1555229918414407
AZ0033,0404380,0.06937085790815604
AZ0033,0406210,0.06074994989189544
AZ0033,0409060,0.013948010989107307
AZ0033,0402690,0.07605454645855254
AZ0033,0406250,0.13622413116657958
AZ0033,0407750,0.13854979038987478
AZ0125,0403730,0.988461233784552
AZ0125,0406850,0.0115387662154481
AZ0126,0405030,1.0
AZ0113,0403150,9.947945936007344e-13
AZ0113,0408600,0.9999999999990052
AZ0025,0405320,1.0
AZ0084,0402600,1.0
AZ0152,0405070,0.5
AZ0152,0400004,0.5
AZ0115,0408600,1.0
AZ0116,0409250,1.0
AZ0161,0406580,1.0
AZ0162,0406580,0.14440001310308642
AZ0162,0407700,0.8555999868968822
AZ0162,0409160,3.143594604746887e-14
AZ0164,0409460,1.0
AZ0039,0408520,0.5000000000000001
AZ0039,0404440,0.06461719912041582
AZ0039,0403060,0.07332807093495822
AZ0039,0408490,0.36205472994462595
AZ0092,0402690,0.2445296868438806
AZ0092,0406250,0.7554703131543185
AZ0092,0499997,1.800970969739503e-12
AZ0034,0408340,0.007081707921846002
AZ0034,0404230,1.8157566339261752e-06
AZ0034,0408310,0.007079892165212102
AZ0034,0400790,0.00013910713749720004
AZ0034,0403400,0.13843981956372212
AZ0034,0403780,0.025243597633478207
AZ0034,0403990,1.3041371587476688e-05
AZ0034,0404970,0.6941126307858316
AZ0034,0406810,0.12788838766419133
AZ0163,0407820,1.0
AZ0118,0401740,0.5
AZ0118,0401710,0.4817351316001991
AZ0118,0407200,4.62678484686624e-15
AZ0118,0408550,0.0182648683997963
AZ0135,0402320,0.007871667570545698
AZ0135,0402920,0.9921283324294542
AZ0134,0407530,0.2820993291583315
AZ0134,0401740,0.21790067084167258
AZ0134,0401710,0.048389827574951916
AZ0134,0402790,0.20274352715597915
AZ0134,0408550,0.16951084326671245
AZ0134,0406360,0.07935580200235243
AZ0124,0403500,0.9611597530107926
AZ0124,0405030,0.0388402469892074
AZ0038,0406330,8.98368881197733e-15
AZ0038,0408340,0.4905326900602871
AZ0038,0401050,8.98368881197733e-15
AZ0038,0404230,0.14933465161255063
AZ0038,0408310,0.34119803844773594
AZ0038,0401870,1.3560582517097697e-15
AZ0038,0404970,0.012485271096937204
AZ0038,0407570,0.006449348782469801
AZ0136,0406850,1.0
AZ0137,0405640,0.5246372607911809
AZ0137,0404570,0.4753627392088191
AZ0138,0401740,0.1206359827416807
AZ0138,0401710,0.1206359827416406
AZ0138,0407200,4.005598140643343e-14
AZ0138,0404720,0.7587280345166386
AZ0165,0403080,0.9999999999999546
AZ0165,4900480,4.532405488679289e-14
AZ0141,0408230,1.0
AZ0110,0406630,0.0007298179073429002
AZ0110,0400212,0.37650902682109244
AZ0110,0408020,0.6227611552715647
AZ0111,0405430,0.0043184896154822
AZ0111,0401180,0.9956815103845178
AZ0112,0404920,0.007301156407047501
AZ0112,0402530,0.9926988435929525
AZ0114,0405880,0.0006742823571148
AZ0114,0401460,0.1689627372175236
AZ0114,0403150,0.8303290809600278
AZ0114,0499997,3.3899465333861296e-05
AZ0128,0406510,0.9992520621109341
AZ0128,0406070,0.0007479378890659001
CA0043,0615270,0.7420579765276001
CA0043,0608190,0.10173275686741991
CA0043,0605610,0.08626423410574931
CA0043,0603600,0.06339037746627982
CA0043,0610050,0.006554655032950901
CA0049,0607920,0.04304346447154571
CA0049,0616680,0.00046075046163670006
CA0049,0621420,0.04258271400990911
CA0049,0622710,0.008358804779742202
CA0049,0618390,0.9055542662771663
CA0210,0642510,0.497822265878398
CA0210,0627180,0.11136092155693363
CA0210,0635970,0.21824759647641995
CA0210,0638220,0.14769111039658403
CA0210,0607740,0.020522637448459904
CA0210,0622710,0.004355468243204501
CA0089,0602820,0.489964580745634
CA0089,0611910,0.07391934630418633
CA0089,0619440,0.06045754984341292
CA0089,0629580,0.20076782640266475
CA0089,0642120,0.13760169481619935
CA0089,0620880,0.017218163379167706
CA0089,0600001,0.020070838508735006
CA0128,0642480,0.4185425585322705
CA0128,0637560,0.09843423165552723
CA0128,0622890,0.13315191224395592
CA0128,0642450,0.0017173586474761005
CA0128,0621930,0.18523905598531112
CA0128,0601620,0.034318455700692904
CA0128,0627690,0.12859642723474424
CA0128,0612180,2.1951280292325567e-14
CA0134,0602970,0.017654597140677103
CA0134,0629940,0.9823454028593229
CA0138,0622710,0.0004513736026738
CA0138,0600153,1.167049296272916e-13
CA0138,0634860,1.876085247200909e-13
CA0138,0637500,0.9995486263967972
CA0138,0629940,2.246812629490445e-13
CA0201,0627850,7.647129519946068e-14
CA0201,0622710,0.0126441351899268
CA0201,0621000,0.9873558648099968
CA0163,0640740,8.937435723786974e-13
CA0163,0604620,0.9999999999991062
CA0208,0629270,1.0048679666727498e-13
CA0208,0630990,1.0048679666727498e-13
CA0208,0625690,0.9992430938588037
CA0208,0609640,0.0007187955417912001
CA0208,0636840,3.8110599204093115e-05
CA0209,0629270,0.499999999999989
CA0209,0624720,0.0200431762705716
CA0209,0630990,0.4633497090873087
CA0209,0632760,0.0111769737447063
CA0209,0637140,0.0054301408974003
CA0209,0609640,2.4036267215450492e-14
CA0087,0629270,0.4999999999767991
CA0087,0617850,0.057580877747989014
CA0087,0628170,0.050837767790363815
CA0087,0629220,0.2788302469418383
CA0087,0632760,0.11275110749660773
CA0087,0640980,4.640205264397391e-11
CA0164,0622800,0.365539233886427
CA0164,0607230,0.13446076611357316
CA0164,0607200,0.049652276687788516
CA0164,0622830,0.3653626854227544
CA0164,0640320,0.08135416574620452
CA0164,0607140,0.0034543236795799015
CA0164,0635910,0.00017654846367250006
CA0012,0604830,0.9964078993481238
CA0012,0622710,0.0035921006518762
CA0042,0606450,1.1280217238551753e-05
CA0042,0620130,0.0014776819720162002
CA0042,0622710,6.552137045423922e-06
CA0042,0615240,0.9985044856736686
CA0042,0629940,3.131145278390334e-14
CA0063,0607920,6.320232336576021e-16
CA0063,0642510,2.481051388320869e-15
CA0063,0627180,2.481051388320869e-15
CA0063,0621420,6.320232336576021e-16
CA0063,0604830,0.0003339420343344
CA0063,0606450,1.5393786548148432e-14
CA0063,0609620,2.649773486858732e-15
CA0063,0612210,4.027405748650446e-15
CA0063,0601428,0.0001636536319705
CA0063,0627850,2.6830935363910258e-15
CA0063,0622710,0.9979709406406984
CA0063,0618390,0.0001687121265898
CA0063,0615240,1.5201842825872768e-06
CA0063,0635700,9.057531557519872e-12
CA0063,0639420,6.124239055929224e-15
CA0063,0600153,2.061249790769502e-06
CA0063,0610260,2.577305781787132e-06
CA0063,0621000,0.0013405317514763
CA0063,0622500,1.5443139214975219e-09
CA0063,0629700,7.740242039492682e-06
CA0063,0637500,5.573088500653173e-06
CA0063,0629940,2.74619112270916e-06
CA0063,0636840,4.049523921492421e-15
CA0194,0608160,0.4982326680391225
CA0194,0616300,0.08966851581338522
CA0194,0607950,0.05995251138392042
CA0194,0612960,0.20179891881922715
CA0194,0628470,7.433375573956099e-15
CA0194,0602160,0.14681272202258225
CA0194,0600016,0.0012741082289054004
CA0194,0613920,0.002260555692849601
CA0091,0626310,0.08791034386021351
CA0091,0614430,0.10355471953455182
CA0091,0622800,0.021289617569185505
CA0091,0636390,2.4368798301095495e-12
CA0091,0631470,1.267418045193008e-13
CA0091,0631860,2.473169942751522e-12
CA0091,0622650,0.08307692421631901
CA0091,0610290,0.10355471953455182
CA0091,0626280,0.0048334196438945005
CA0091,0635910,0.021289617569185505
CA0091,0629610,0.5744906380670616
CA0115,0611820,0.2672297043240038
CA0115,0626310,6.850704469299492e-05
CA0115,0614430,0.011369503479960108
CA0115,0622800,0.0027787756670379017
CA0115,0607230,0.06293166618223754
CA0115,0602310,0.03211540181106742
CA0115,0610290,0.011369503479949307
CA0115,0607200,0.019104752257112414
CA0115,0622830,0.0027787756670379017
CA0115,0626280,6.850704469299492e-05
CA0115,0638460,1.0752639583236759e-14
CA0115,0614370,0.03714765893097203
CA0115,0625770,0.01532785479091181
CA0115,0640320,0.018451472001319913
CA0115,0627810,0.06324183398799255
CA0115,0613140,0.06422718245788644
CA0115,0628680,0.021147243573198315
CA0115,0604800,0.04038627772631613
CA0115,0626400,0.008964105836570905
CA0115,0607140,0.009802414447079006
CA0115,0623130,0.00024517268581440016
CA0115,0624500,0.00029382378949480023
CA0115,0625830,0.09963683139648467
CA0115,0635430,0.07566626317018385
CA0115,0634590,0.13564676823956878
CA0115,0614400,8.403254993155088e-12
CA0025,0632070,3.4011351458601245e-06
CA0025,0634170,0.001290392252272
CA0025,0609390,0.9238441479622722
CA0025,0632370,0.0748618872056918
CA0025,0619260,1.879272578702733e-14
CA0025,0633150,1.7144459940325305e-07
CA0057,0630750,0.0001968169936176
CA0057,0622560,0.0001968169936176
CA0057,0642140,0.9996063660127528
CA0057,0600013,1.1935506920345381e-14
CA0270,0630750,0.4926225027107661
CA0270,0622560,0.4926225027107661
CA0270,0600013,0.0147549945784678
CA0111,0618930,0.013991740620915903
CA0111,0634980,0.4743723066819796
CA0111,0620460,0.013991740620915903
CA0111,0624900,0.017680832028503703
CA0111,0634230,0.4566914746534757
CA0111,0637530,0.023271905394209202
CA0107,0635110,0.00012407504479310002
CA0107,0638790,0.4998759249552085
CA0107,0633660,0.00014357308762950004
CA0107,0635090,0.00012407504479310002
CA0107,0600006,0.4997323518675758
CA0069,0638790,0.5000000000000002
CA0069,0620910,0.017058706322388505
CA0069,0624870,0.48294129367761135
CA0075,0606037,0.1211055362341256
CA0075,0614940,0.1211055362341256
CA0075,0622710,0.0511194635054512
CA0075,0600153,0.4676407879320832
CA0075,0625470,0.2390286760942144
CA0114,0618930,0.00047932734639290014
CA0114,0638790,5.242082365726072e-09
CA0114,0604200,0.0003045346786918001
CA0114,0606060,5.344739560897493e-05
CA0114,0618870,0.00012134527209210004
CA0114,0632160,6.723035421551749e-15
CA0114,0636000,5.242075642688409e-09
CA0114,0601770,3.846331865980513e-10
CA0114,0634410,0.9990413344384164
CA0088,0625530,0.0007437467195759003
CA0088,0699997,0.0009649053050299003
CA0088,0629370,0.9982913479753942
CA0116,0691136,1.0
CA0067,0636390,0.4999999999999843
CA0067,0622380,0.0599899474072015
CA0067,0624570,0.1634205323110168
CA0067,0631860,0.2615888797749542
CA0067,0632130,0.0150006405068432
CA0121,0634980,0.4783566731607321
CA0121,0636390,0.0216433268392677
CA0121,0604530,0.0216433268392677
CA0121,0606480,4.9791311695400015e-14
CA0121,0617190,0.0028992586108573
CA0121,0634920,0.4754574145498253
CA0103,0609390,2.945582038014252e-15
CA0103,0602430,0.20905621106419534
CA0103,0609850,0.0012778686812900003
CA0103,0619260,0.00017273049484630004
CA0103,0625800,0.04321626060263701
CA0103,0691135,0.00010084086295310001
CA0103,0633150,0.7461760882940753
CA0200,0606034,0.013484061274674601
CA0200,0627780,0.013484061274674601
CA0200,0609390,1.1021402675615137e-26
CA0200,0634440,0.03661615223909711
CA0200,0625800,0.8089376114176887
CA0200,0691135,0.12747811379386503
CA0029,0608460,7.485315828109515e-16
CA0029,0602430,0.0937507228205225
CA0029,0609850,0.9062492771794736
CA0029,0630660,3.237057618789664e-15
CA0168,0634440,0.13400269998406092
CA0168,0603840,0.030587156318815107
CA0168,0604290,0.8354101436971241
CA0045,0606034,1.2875250655839949e-26
CA0045,0627780,1.2875250655839949e-26
CA0045,0634440,0.03558956217347631
CA0045,0616920,0.9644104378265237
CA0143,0626310,0.03876183257311891
CA0143,0614430,0.4207117278157718
CA0143,0622650,0.0004758400292383001
CA0143,0610290,0.08160170710377361
CA0143,0626280,0.038285992543880605
CA0143,0638460,0.33911002071199836
CA0143,0635430,0.08105287922221842
CA0076,0626310,0.4965176844336863
CA0076,0614430,0.0025850238553635006
CA0076,0622650,0.046602231924655506
CA0076,0626280,0.4499154525090319
CA0076,0638460,0.0025850238553635006
CA0076,0629610,0.0017945834218993004
CA0125,0614430,0.05064382367847691
CA0125,0607230,0.023435122240458503
CA0125,0610290,0.05042150973479632
CA0125,0607200,0.023435122240458503
CA0125,0638460,0.00022231394368060005
CA0125,0635430,0.8503226881285083
CA0125,0634590,0.0015194200336209004
CA0098,0608160,1.5901135225119355e-14
CA0098,0628470,1.5901135225119355e-14
CA0098,0631320,0.9543466102322448
CA0098,0641280,7.623910849884526e-05
CA0098,0608460,9.157593987160964e-14
CA0098,0608760,0.0178588118090935
CA0098,0605610,0.0277183388500396
CA0008,0612120,0.05568660070281292
CA0008,0612090,0.05568660070281292
CA0008,0625320,0.004632490093261402
CA0008,0638980,0.01633201651006101
CA0008,0602970,0.8673434461375384
CA0008,0629940,0.0003188458535134001
CA0161,0612120,0.11969265781707875
CA0161,0612090,0.11969265781707875
CA0161,0603690,0.23228110146315747
CA0161,0625320,0.002341407412250601
CA0161,0642000,9.55832416403131e-05
CA0161,0603600,0.13151418027727627
CA0161,0610050,0.07489778312746442
CA0161,0611520,0.3194846288440535
CA0119,0634425,0.0035025049887580004
CA0119,0600153,1.311624624887724e-13
CA0119,0634860,0.9961281882782855
CA0119,0637500,2.731142650272947e-13
CA0119,0629940,0.00036930673255220007
CA0015,0606450,0.9998377477187972
CA0015,0622710,5.265612056737191e-13
CA0015,0615240,0.0001622522806763
CA0010,0615270,3.946338571760378e-14
CA0010,0603600,0.871920860604819
CA0010,0610050,0.0022699812451216004
CA0010,0611520,0.12580915815002003
CA0055,0635110,0.044046099428300504
CA0055,0638790,0.45595390057170065
CA0055,0635090,0.044046099428300504
