GEOID,lat,lon
4011040,35.1669364,-99.8656892
4029310,35.413661,-99.9026902
4019800,35.3139232,-99.4807498
4022830,35.6040779,-95.4172103
4032130,35.490418,-95.1729784
4008370,36.375153,-95.8378889
4009750,35.7796525,-96.5466805
4012060,34.4046023,-97.4828097
4003180,34.2091381,-97.1313782
4028350,34.3252156,-97.1390411
4031020,34.4013592,-97.6538517
4009870,35.0196552,-97.6270862
4026550,34.7686415,-97.9301977
4016650,34.6464546,-95.981502
4006390,35.1905977,-95.5821781
4019440,34.9417023,-95.7736123
4027000,34.8278903,-95.7842176
4014130,34.2887347,-97.4343254
4013200,34.2392187,-98.7403119
4012150,34.3685804,-99.0204933
4030030,34.5002921,-99.0365111
4008490,36.9517861,-94.9250754
4005760,36.8391956,-99.5744078
4021630,35.1383348,-97.275784
4012300,34.0075489,-95.2942733
4015210,33.9981498,-95.5193732
4030197,35.8633142,-95.5153795
4004860,36.7695832,-102.4549036
4011580,36.6225226,-102.8478172
4031770,35.8653874,-98.4151835
4012690,36.2069304,-96.8987784
4033360,36.1220973,-96.7258066
4021180,34.7323403,-99.2512321
4025950,36.0377173,-96.9009504
4028680,36.1236118,-97.082704
4026940,34.9968187,-96.5375084
4032460,35.168723,-96.4790173
4014790,35.0556386,-96.3969587
4006930,35.728177,-94.7581396
4029010,34.4772883,-95.9245766
4006420,34.2143005,-96.2230324
4009910,34.19595,-97.0178461
4024240,34.1461747,-97.1714465
4013920,34.8705645,-95.4882913
4017280,34.8997211,-94.8131779
4004500,35.93719,-95.8726315
4003000,35.0673082,-98.2537055
4033603,35.2770562,-98.3328096
4033602,35.0519896,-98.4232633
4004230,35.3113657,-97.0450593
4010500,35.2762616,-96.826822
4029610,35.2328555,-96.9772264
4027570,35.3460553,-96.9430954
4009390,35.3971379,-97.0268705
4031500,35.0288701,-97.0708675
4004680,35.1512516,-97.62489
4002520,36.7207541,-94.9756983
4016380,36.5183279,-95.0530505
4032190,36.9329541,-95.211854
4007380,36.546475,-95.4642953
4011250,36.7488912,-94.82689
4019860,36.8702256,-94.8745015
4005280,35.672771,-95.1837948
4008460,34.3581649,-97.9212031
4013560,35.8544866,-97.4319484
4009000,35.9631594,-97.6140159
4010590,35.6720985,-97.447009
4006810,35.8057954,-97.7010198
4007670,36.1653864,-95.3605559
4007740,36.28533,-95.6420083
4012090,36.4308731,-95.5447267
4015480,36.1550742,-95.5216991
4005490,36.0427683,-95.7441689
4006120,34.6978424,-98.6392806
4012630,34.4863349,-98.3731545
4015420,34.6229457,-98.7688653
4032010,34.9007588,-97.2554843
4025230,35.0112057,-97.3964109
4031710,35.0613973,-97.4922755
4032070,35.5329192,-98.7385709
4016740,36.5428891,-97.8985632
4019620,36.8756539,-97.8490531
4012180,36.8259398,-99.1768919
4006960,34.9351532,-98.1154912
4007320,34.4121303,-98.6653791
4010890,34.4754448,-98.0893268
4017250,34.6447942,-98.3721849
4010290,34.5167176,-97.9081043
4010860,34.6155951,-97.4324899
4004360,36.4823826,-97.4040702
4014340,36.1114954,-97.9367446
4024720,36.6153927,-97.7416404
4011430,36.3764465,-99.6507196
4000020,36.488537,-97.1450341
4022410,36.1532363,-94.9486855
4015690,36.3934371,-94.8081892
4008250,36.2567241,-94.6570405
4015990,36.2244288,-94.8443746
4003930,33.9651012,-95.9762214
4008220,33.8600648,-96.52273
4006150,34.1176413,-96.2553038
4002370,33.8234829,-96.2872303
4010350,33.9992494,-96.3742243
4006330,35.1379089,-94.5217749
4014160,34.8774665,-94.5207775
4023370,35.1188747,-94.7333232
4015090,36.8271115,-101.196775
4013740,36.5840865,-101.1444358
4031350,35.9978303,-95.407197
4018000,36.1395273,-95.1715185
4008850,35.9814328,-95.6243765
4022620,35.8732173,-95.3276641
4016560,35.8763169,-97.9161767
4010050,35.9932314,-97.8631523
4018700,34.0784847,-96.8088015
4016590,33.9379007,-96.7441122
4009300,34.9203292,-98.2105674
4027750,36.3787315,-96.0430548
4007620,35.4533453,-97.2616595
4009060,35.4450913,-97.475144
4004650,34.8013104,-99.3294198
4014850,34.7613349,-99.8508536
4013620,34.7462379,-95.6226218
4016500,35.9552131,-96.0585068
4028590,34.7318805,-98.1517814
4031470,34.3842462,-98.3238829
4027930,34.7370367,-99.0036803
4010710,34.7573045,-98.3865021
4007800,34.509032,-95.4434638
4008130,34.577493,-96.2552025
4024180,34.6820598,-95.7941606
4030360,34.3029231,-96.2005608
4031590,34.3878156,-96.4649603
4033601,33.9715106,-96.1681738
4008040,36.2489651,-96.4764106
4005010,34.8911409,-98.4179211
4011700,34.8239977,-98.225005
4013080,35.2021349,-98.2166243
4014610,35.4712234,-98.3327659
4020100,35.3143883,-98.0120521
4015840,35.5730488,-97.2958749
4017020,36.7792914,-97.5401748
4018660,35.1646091,-97.0361205
4005820,34.7337883,-95.3239504
4032790,34.9259376,-95.3605717
4005520,34.0910917,-94.7473603
4030870,34.0250199,-95.0732161
4033210,34.1611117,-95.0046098
4007350,35.4454715,-95.5293198
4024840,35.3557245,-95.24752
4029886,35.0402108,-98.7893603
4030060,34.2758066,-96.6512596
4030480,36.9418387,-101.1000533
4018390,35.3559081,-98.4121454
4010920,36.3916526,-97.9177178
4024510,36.2959904,-97.7798332
4012720,35.944735,-96.0027441
4019290,35.1368499,-96.8230831
4005130,35.1218817,-96.6497167
4027300,35.2247169,-96.715195
4030990,35.2805411,-96.661823
4019080,34.6341545,-97.9642754
4025860,34.1098254,-97.6230061
4005340,34.6312606,-97.7402937
4009510,34.4528358,-97.18661
4033300,34.6274402,-97.1710291
4020040,34.3966383,-96.8162677
4007710,36.296593,-98.1492317
4022650,36.0942887,-98.3082189
4028710,35.808394,-94.6073815
4003630,36.7244092,-95.9259983
4014970,36.4452318,-96.413796
4023580,36.7102227,-96.3615025
4025470,36.5616056,-95.924495
4030048,36.571355,-96.7349803
4033330,36.5288534,-96.3615139
4011280,36.2818802,-98.5509602
4004020,36.1161855,-96.067709
4000802,35.4166704,-96.8852963
4003060,34.309423,-95.5072829
4027330,35.1687723,-99.1942936
4023430,34.8200553,-97.2746281
4020880,35.4264981,-94.5817135
4014670,35.5715673,-95.7036612
4011970,35.7923008,-95.2089268
4014520,35.6930203,-95.3787204
4020970,35.7343951,-95.3809914
4031650,35.5305582,-95.3010741
4011880,36.9157095,-100.4127863
4027540,36.3131752,-99.9245701
4003510,36.5957215,-100.6460512
4017220,36.7214359,-100.0183522
4012000,36.5912168,-99.5987603
4033180,36.4854339,-99.4127479
4032040,36.5425269,-98.8428592
4020280,36.4984089,-99.1477234
4027240,36.1739704,-98.8758966
4003240,36.0493926,-99.6890488
4021030,36.2532173,-99.245956
4002850,34.5728673,-99.2897784
4025500,34.2312429,-95.2743877
4027960,34.076649,-95.7142305
4000797,34.4854909,-99.5775641
4018630,35.6886783,-97.2122551
4023340,35.5319033,-96.5698233
4014700,35.0199071,-99.0777397
4030270,34.645841,-96.429405
4002760,34.8436897,-96.3979191
4022560,36.08234,-96.5608712
4009240,35.9807943,-96.7720582
4006690,35.8020435,-97.02213
4009450,35.6882419,-96.7562796
4019560,35.4155134,-97.1323937
4021360,35.1583654,-96.6028579
4016710,34.992056,-96.7467589
4029040,35.3552725,-96.6623364
4002880,36.7902162,-98.6932105
4007410,36.7291584,-98.4042002
4000013,36.6428744,-98.1686412
4021780,36.471111,-97.9880336
4025920,36.363004,-98.257118
4020460,35.0917508,-96.2099581
4029100,34.9297918,-96.080047
4003750,36.7483343,-100.4830555
4100003,44.8317294,-123.6091855
4100014,44.1197475,-117.4294416
4100015,45.08048,-122.9424527
4100016,45.3575371,-123.277704
4100019,44.265655,-123.0645537
4100020,44.7975498,-122.6577043
4100021,45.0949853,-121.1065816
4100023,45.5572882,-122.9834986
4100040,46.1974532,-123.5767604
4100047,45.4910698,-119.8832022
4100048,45.584959,-121.3145194
4100640,43.0616831,-123.9827615
4100990,42.1230789,-119.7166502
4101020,43.6332381,-117.1412385
4101120,44.6183605,-123.0802643
4101200,44.3649961,-123.6231522
4101230,45.0930097,-123.1905627
4101350,44.2073251,-117.2079015
4101470,45.6303906,-120.218975
4101500,43.0501681,-117.8428014
4101560,42.1900163,-122.5645355
4101590,44.6613371,-120.6140461
4101620,46.1068247,-123.7510373
4101660,45.745319,-118.3598234
4101710,44.7823978,-117.7502692
4101740,44.4262234,-118.0512644
4101800,43.1316535,-124.38999
4101830,45.6866806,-123.1934306
4101920,45.4957301,-122.8255214
4101980,43.8360961,-121.4163631
4102040,44.0921711,-123.2040742
4102160,44.1666875,-123.5747347
4102190,44.5036831,-121.7081163
4102310,42.1378305,-124.1334329
4102490,43.7200398,-119.1203883
4102580,42.5498902,-122.4602847
4102610,42.9567319,-123.7358306
4102640,45.2330391,-122.6911249
4102780,44.817787,-122.9101936
4102800,45.4763604,-122.4792576
4102840,44.8165079,-123.2312196
4102910,44.3994766,-123.0367881
4102940,42.5082673,-122.9772141
4103260,46.1005464,-123.2097095
4103265,46.014428,-122.9747953
4103270,45.0754721,-122.3358577
4103330,45.2530414,-120.2108054
4103390,43.2203103,-124.1163066
4103420,45.5685015,-122.0445368
4103480,44.5511468,-123.2919972
4103540,45.3543012,-117.75647
4103660,43.3903156,-124.0462322
4103690,43.9102069,-123.0348605
4103720,44.0633649,-120.3832837
4103780,43.8723587,-123.3554649
4103840,44.4997319,-121.3268316
4103860,44.9489699,-123.3294506
4103940,45.4973865,-122.5386088
4103960,42.9872545,-122.7825805
4103990,45.193976,-123.0652565
4104020,44.3851264,-119.496273
4104350,43.7597629,-123.403653
4104410,45.436888,-121.1338078
4104500,42.7758591,-122.7452562
4104530,45.6819388,-119.2326637
4104590,45.6660646,-117.8942184
4104620,43.6412027,-123.6042323
4104700,45.0986475,-122.0560139
4104740,44.1429821,-123.0583097
4104950,44.0138359,-123.5223997
4105080,45.7675945,-117.1601225
4105100,44.0106633,-124.0842489
4105160,45.5570098,-123.2581874
4105250,44.9231589,-120.2196697
4105430,45.44811,-123.2750916
4105610,45.3856499,-122.5928265
4105640,42.7751544,-123.3548262
4105670,43.2802522,-122.6249232
4105760,42.5303375,-124.1796764
4105910,42.4296069,-123.3441837
4106000,45.4655943,-122.3908811
4106120,43.7959757,-117.7611438
4106270,45.9095477,-118.7904971
4106300,45.8608244,-119.2169919
4106510,45.5117753,-121.6559762
4106600,44.4549121,-117.3293124
4106630,45.4985087,-117.9862505
4106710,44.7493954,-123.0275932
4106740,44.8022764,-121.2606462
4106750,45.9030945,-123.5574721
4106780,44.2137154,-119.1141867
4106820,43.0672871,-117.2747209
4106870,45.4357264,-116.9015554
4106900,42.3491489,-123.5215715
4106930,44.2063151,-123.3065635
4107020,42.6837613,-121.6461682
4107080,42.2638165,-121.8031617
4107200,45.2662958,-118.2891073
4107230,45.4123049,-122.6991542
4107280,42.3653864,-120.400313
4107380,44.532241,-122.8210443
4107500,44.6066258,-123.9130127
4107530,44.7773512,-119.006399
4107590,43.9411012,-122.5839671
4107710,44.0789022,-123.8424478
4107740,44.2142994,-122.7868321
4107880,42.3071136,-117.6338573
4107980,44.1224463,-122.1506889
4108010,45.2117411,-123.2816994
4108040,42.205381,-122.993269
4108100,44.7133366,-122.1936128
4108160,45.9380393,-118.2690376
4108280,44.5177771,-120.0161252
4108310,45.0844293,-122.5192688
4108430,44.3502692,-123.3924742
4108460,44.7604868,-119.4806565
4108520,45.3869477,-119.5259175
4108550,45.0653929,-122.7958424
4108650,45.67887,-123.7371662
4108700,45.2455382,-123.7604604
4108720,45.3207227,-122.9824492
4108820,43.5187838,-124.1486643
4108830,45.4263655,-122.5519442
4108880,45.2164059,-122.8145496
4108940,45.0533247,-118.0396013
4109000,43.7777878,-117.2994213
4109120,43.4465973,-123.3919806
4109150,43.7085078,-122.2768999
4109270,44.0588435,-117.0140695
4109330,45.3314353,-122.5128817
4109430,42.7897884,-120.7853255
4109480,45.5685716,-122.5620702
4109510,45.6172535,-118.6200325
4109530,45.0178623,-123.3017335
4109600,44.5957682,-123.4770613
4109630,42.16322,-122.811784
4109660,45.409294,-118.8535816
4109720,44.8900903,-117.1323662
4109750,42.0961079,-122.3534106
4109870,43.9054748,-122.866439
4109960,42.4238067,-119.7767205
4110020,42.8422294,-124.4027957
4110040,45.5584071,-122.7274106
4110080,42.8012883,-124.0124053
4110110,44.4924642,-118.5390746
4110200,42.8308193,-122.4246084
4110350,44.2176464,-121.3732182
4110410,43.7389235,-123.9078868
4110520,45.5520968,-122.4412559
4110530,42.8916338,-123.5119292
4110560,45.4454998,-122.6613922
4110680,42.5854261,-123.1092812
4110710,43.2820698,-123.4698359
4110820,44.9449465,-123.0280604
4110890,45.323984,-121.9904531
4110980,45.7750242,-122.917872
4111040,44.6836948,-122.7558049
4111100,45.9094109,-123.8912039
4111220,45.1438782,-123.4000475
4111250,45.3992158,-120.6785124
4111290,45.35399,-122.8452815
4111400,43.2978269,-120.605686
4111450,44.9584168,-122.6897009
4111490,44.308542,-121.6091702
4111580,43.6614615,-122.842187
4111610,42.9713324,-123.2620983
4111640,44.7807752,-119.8181365
4111670,44.0891223,-122.8422781
4111720,45.9118983,-122.9043443
4111760,45.2195094,-122.9484929
4111790,45.8104259,-119.158616
4111940,43.4375821,-123.1140728
4111970,44.3711535,-122.2897426
4112240,45.4051652,-122.7863608
4112320,45.4564492,-123.7528846
4112360,45.9468773,-117.5259356
4112540,45.1056562,-118.8551207
4112600,45.8987053,-119.3466404
4112690,45.1286446,-117.6518423
4112930,45.8986794,-123.2221692
4112990,45.6369759,-117.5708304
4113080,46.1608804,-123.876508
4113170,45.336291,-122.7083109
4113350,45.1139191,-123.5875097
4113490,43.0919576,-123.5423966
4113530,45.1442944,-122.857725
4113650,43.5865635,-123.2701894
4199997,42.0198799,-120.3685798
4216050,41.7232297,-75.6840605
4222980,41.8996814,-75.5395306
4222860,40.9665684,-75.2499352
4219290,40.9133939,-75.4359677
4207540,40.6246254,-79.8484233
4208010,40.3734609,-79.8501617
4208060,40.3801249,-79.8073714
4210070,40.5435091,-79.8846542
4210620,40.4243902,-79.7582537
4203180,39.9296628,-78.5801997
4205880,40.1156968,-78.6258583
4209360,39.8876229,-78.3939348
4217580,40.1757126,-78.3687905
4221240,40.8018688,-76.584885
4204530,40.5665889,-79.6891758
4207560,40.3744693,-79.3113306
4210920,40.3965261,-79.513762
4212840,40.5643179,-79.5865369
4203690,40.5090918,-78.8396104
4210950,40.3417409,-78.9473163
4217610,40.6325491,-78.7881304
4226610,40.2029364,-78.7526689
4206060,41.2102449,-79.3848882
4212720,41.2298488,-79.5376347
4217130,41.3697871,-79.3334604
4224120,41.0644354,-79.5163738
4217730,41.9227691,-77.3026698
4202480,40.3490568,-75.8874372
4212150,40.630229,-79.2064102
4214730,40.7685388,-79.0871597
4224240,40.4914243,-79.0360096
4203750,40.4806613,-79.3280743
4219800,40.9603495,-78.998661
4216290,41.190709,-76.0371043
4222770,40.7630858,-77.8981329
4223550,41.7190946,-76.4468531
4222530,40.336901,-78.3417205
4224790,39.8995373,-75.3653945
4224390,40.1513407,-75.1799989
4224510,40.1573623,-75.104279
4214760,39.9785892,-75.3882756
4226390,39.9305785,-75.2649795
4220550,39.9259412,-75.4367949
4222920,41.4392848,-76.5117166
4224820,41.8161412,-79.2226629
4215480,41.027366,-76.8947556
4213590,40.9545354,-76.906226
4211190,40.5587547,-77.1316927
4208790,39.9991106,-76.5653197
4222170,39.764305,-76.4748437
4202910,41.0131371,-77.9119408
4212725,41.262601,-77.6631622
4215120,41.2356021,-80.2588701
4221420,41.2916208,-80.4694852
4207080,41.561807,-80.0911753
4220220,41.3584579,-80.397336
4211820,41.2295517,-80.440704
4215270,40.6343582,-80.4580115
4216530,40.7485451,-80.2741964
4203630,40.8226396,-80.3576793
4224870,41.1068727,-76.7877885
4222710,40.7319948,-76.1500737
4218740,41.7086072,-80.0037464
4203300,40.6400301,-78.3588575
4213770,40.5105016,-78.5846938
4209600,40.9881721,-79.6975873
4206090,41.193903,-79.2588347
4220130,41.0061312,-79.3462937
4202310,41.1523768,-79.7017709
4225080,42.043324,-79.8534372
4203390,41.2073108,-76.3744956
4205370,41.0516871,-76.3798767
4215450,41.141745,-76.5171218
4207050,41.3515317,-79.6753998
4224630,41.4673638,-79.8424421
4218090,41.5081538,-79.696713
4210200,41.3382745,-79.9036607
4204980,41.603378,-75.5053903
4207980,41.4139837,-75.606253
4209930,41.7297201,-75.4327
4213050,41.5733074,-75.5813301
4215170,41.4513825,-75.6024136
4221090,41.4041782,-75.6659078
4223250,41.3748755,-75.7086162
4224650,41.4926741,-75.5538686
4206390,41.4323635,-80.227979
4209690,41.2073557,-80.4969968
4211220,41.1600846,-80.1089183
4204920,41.584559,-76.8733403
4225170,41.6954154,-77.3231839
4202130,40.6158274,-80.2551622
4202440,40.6436558,-80.1862966
4203120,40.7029843,-80.3500152
4203240,40.92452,-77.6958546
4222740,39.8483516,-77.8876722
4205550,39.9849023,-77.6452503
4211010,39.7867185,-77.7224293
4206590,41.6706177,-80.3681333
4208550,40.5139218,-75.5443284
4212930,40.5785624,-75.8319275
4217760,40.0650843,-76.979238
4220910,40.5921298,-76.1276519
4224960,40.1810317,-76.2953802
4211160,41.4187428,-80.3552431
4210380,40.7241822,-80.2026275
4219920,40.0228749,-75.3734336
4220370,39.8785821,-75.3286026
4222400,39.9017885,-75.2756871
4222600,39.9271435,-75.3354009
4208820,40.1454662,-76.0271441
4214580,40.0910781,-76.2974764
4206860,41.8815805,-79.6349846
4209570,42.0263133,-80.236646
4210740,41.9852564,-80.330761
4212210,42.1475419,-80.0205965
4217880,41.916189,-80.3865786
4224090,41.8601815,-79.8384043
4215540,40.940236,-80.4460866
4224060,41.0110168,-80.405851
4217010,40.610556,-80.0817865
4217220,40.5251084,-80.0248336
4218590,40.4781739,-79.8291014
4202040,40.1107172,-75.1124685
4202400,40.1677058,-75.2593901
4225110,39.7992679,-77.5434875
4299997,42.2513304,-80.1685662
4211400,40.5868562,-79.9536807
4209480,40.3147378,-75.835498
4211340,40.5341163,-76.0348037
4220970,40.4383497,-75.9979639
4224540,40.4024189,-75.5193241
4209780,40.4707774,-75.8494616
4202590,40.7960658,-79.4194543
4213470,40.669836,-79.603592
4203420,39.89124,-78.87031
4215150,39.7909681,-78.954805
4221180,40.1139761,-78.8300098
4210115,40.1562742,-79.0276529
4220760,39.7778187,-79.1301614
4220520,39.9276631,-79.2183708
4206270,40.2508112,-76.1423788
4207650,40.096392,-76.546921
4211790,40.0698067,-76.4204154
4214550,40.1687241,-76.435656
4218630,39.94146,-76.3713593
4217770,40.4965865,-80.0598379
4203210,40.1555213,-79.8129807
4203330,40.1061962,-74.9436889
4204230,40.1236377,-74.8673846
4218750,40.3826934,-75.2539401
4206960,40.2515602,-74.9640703
4218330,40.5187012,-75.1898573
4221870,40.2979776,-75.3898673
4215600,40.1519659,-79.8830076
4216740,40.5735209,-79.7535107
4217940,40.3293919,-79.7321462
4213710,40.269115,-79.179903
4221690,41.7302747,-78.4928185
4204020,41.9186713,-78.750365
4204590,40.8750737,-79.8802606
4218990,40.0093755,-75.1333459
4224570,40.3335994,-80.0841544
4225590,40.2972356,-79.9424692
4226370,40.4442073,-79.8733287
4209240,40.8889297,-80.241471
4216440,41.050499,-80.3504331
4216620,40.9737553,-80.3542877
4217310,41.3239645,-75.5421308
4205430,39.8374011,-80.1745632
4205070,39.8895572,-79.9933451
4225440,39.8516489,-80.3729478
4212390,39.9368828,-80.0767201
4222200,39.7890605,-79.9901817
4203570,40.6453283,-75.3532412
4216380,40.7586717,-75.3251956
4214850,39.9368435,-78.0379418
4204200,40.1027669,-74.8523467
4205310,40.3165109,-75.1177634
4216410,40.1709851,-74.9281981
4217280,40.2454904,-75.2852603
4218840,40.1911385,-74.8133967
4222800,40.2180556,-76.8089419
4223010,40.31608,-76.868865
4223040,40.3830246,-77.031629
4211310,40.4918306,-76.832555
4222320,40.2103153,-77.9111686
4212090,40.5160216,-77.9500957
4219200,41.3100328,-75.7386494
4204090,40.1410673,-75.0674011
4205760,40.0780947,-75.1382148
4211610,40.1976262,-75.1618315
4214160,40.0299063,-75.2789689
4214190,40.120608,-75.0749328
4222440,40.7815382,-80.0919702
4205340,40.4251113,-78.8940202
4203000,40.8662196,-75.1522534
4217370,40.7519716,-75.4682059
4217850,40.6558969,-75.7342829
4226250,40.657428,-75.5042549
4202280,40.5951747,-75.4729123
4222350,40.5164948,-75.4421318
4212630,40.5943549,-78.0465846
4223970,40.206261,-78.183893
4210830,40.717376,-78.4915324
4219020,40.8782578,-78.2183499
4207830,41.1166281,-78.6996201
4206360,40.0348552,-76.4958891
4219170,40.4409341,-79.9769938
4219350,40.5018687,-79.7481776
4220430,40.5164473,-79.8367219
4220580,40.370592,-80.178602
4225200,40.4524434,-80.2556885
4206840,40.320527,-76.4115829
4217640,40.4498264,-76.5271771
4203660,40.1558781,-77.3689483
4204860,40.242192,-76.9274001
4221570,40.0645756,-77.5073117
4226010,40.9302095,-77.1217866
4213080,41.3303639,-80.1181358
4221330,41.2339783,-80.4998197
4225650,41.17789,-80.409975
4208580,40.2874101,-76.9377554
4222050,40.1351489,-77.1673179
4215030,40.1850737,-76.9846808
4219830,40.8043114,-78.8282925
4218780,40.6221697,-78.9650299
4213290,40.5423984,-79.187334
4206240,39.9987959,-75.8443606
4205460,41.1110624,-75.9281286
4207200,41.3536064,-75.9224855
4211420,41.1998931,-75.942686
4225980,39.9452999,-76.7923593
4226820,39.9647979,-76.7318403
4222590,39.881616,-76.8737997
4207680,40.0014957,-76.8719324
4209750,40.3646522,-78.9237802
4209660,40.1702195,-77.7295488
4216890,40.4862315,-77.1139973
4205190,40.1919628,-75.0695367
4215900,40.207644,-74.7802694
4219890,40.4529602,-75.3488485
4216860,40.3675348,-75.0100998
4212170,39.8673905,-75.2763926
4202670,41.9017215,-76.5733967
4202760,40.2496522,-80.4010326
4204500,40.3885654,-80.4415266
4205640,40.1399305,-79.945643
4218960,40.2729319,-80.0816286
4205730,40.2504289,-80.2488387
4220400,40.2204902,-79.9976389
4215660,41.1583153,-76.974702
4208850,40.7207873,-75.2304868
4205160,40.6513429,-75.441706
4211730,40.5915826,-75.3043531
4218570,40.8217417,-75.2616776
4226550,40.6437222,-75.2263593
4205860,39.8480103,-75.3788036
4205910,39.8323983,-75.4298183
4210590,39.8681712,-75.5053802
4211670,39.9867378,-75.316394
4218580,39.8704546,-75.4246678
4206420,40.2348491,-78.9464287
4221270,40.0133448,-78.8813429
4221840,40.0493078,-79.1171459
4223880,39.808503,-79.3126988
4219560,40.3817816,-78.6486784
4221120,40.7877801,-76.9065871
4215210,40.7581603,-77.1467931
4219860,40.5642174,-80.164668
4221200,40.5141816,-79.9666832
4221910,40.3141037,-79.8631479
4222060,40.2989143,-79.9944038
4222790,40.3973231,-79.904655
4222830,40.4780894,-80.0701956
4202970,40.3925632,-79.9553592
4215720,40.4633566,-80.1243797
4215290,40.6373849,-77.5969746
4203900,41.8973842,-75.6861568
4215810,41.8971791,-75.9476212
4223760,40.1220313,-80.214022
4204710,40.0761735,-79.9247819
4214880,40.0865994,-80.3915937
4203360,40.1226648,-80.0707211
4203600,40.0263762,-80.0498362
4217670,40.7397184,-75.6355548
4202820,40.5318568,-80.0905844
4202850,40.6472768,-79.9953031
4203510,40.3240378,-80.0363527
4204140,40.3733777,-79.9757842
4205040,40.4191174,-80.0813257
4206810,40.5053786,-80.1159088
4210860,40.2570225,-75.9661323
4218150,40.3948778,-75.7807601
4218450,40.8530628,-75.8409968
4225230,41.0927665,-78.1171019
4203480,41.0748155,-76.1887948
4203840,40.9734448,-76.3862307
4215990,40.7951044,-76.4402596
4217460,41.9002285,-76.264414
4223790,41.8169798,-76.7587747
4220100,39.8665004,-76.4936059
4222470,39.773939,-76.9201725
4205700,40.3935024,-80.1215888
4209090,40.2520395,-79.8671076
4212750,40.3955027,-80.0391301
4215830,40.5099111,-80.2078474
4225680,40.3612065,-79.8956408
4206430,40.3498724,-78.8689595
4202490,40.3214938,-76.5243448
4218390,40.3230251,-76.5758193
4224970,41.7439191,-75.2553325
4220460,40.7132342,-80.2692185
4204050,40.4670437,-75.6819924
4207290,40.249503,-75.7558168
4216200,40.3952815,-75.923715
4223820,40.4620249,-76.2227874
4226760,40.3263034,-75.9694162
4203450,39.9811806,-77.082452
4213980,39.7602808,-77.0958388
4202340,40.5243984,-78.3972366
4206120,40.2996118,-78.5167674
4204830,41.4382909,-78.1983225
4211880,40.6384595,-79.7426865
4214940,40.3393987,-79.8234713
4216110,40.3766961,-80.0489425
4216500,40.4203035,-79.8494546
4222140,41.2008675,-77.0585728
4208490,41.2567954,-76.6501523
4216230,41.2168546,-76.7718322
4214310,41.268092,-76.9824516
4210110,40.8130958,-76.3102062
4223700,40.6976899,-76.4837865
4210440,40.7200839,-79.6826206
4204260,41.241312,-78.8501469
4215510,40.684059,-76.3060984
4219710,40.6909822,-76.206621
4207530,41.3291098,-74.871787
4216170,40.1519127,-79.4065794
4218660,40.3720163,-79.6575383
4221150,40.1981079,-79.7109835
4212990,41.5932254,-75.7630757
4202550,40.5722646,-79.4253936
4211520,40.7706845,-78.7104869
4212570,41.5529696,-78.6192456
4212690,39.8225243,-75.7110132
4218300,39.780091,-75.978656
4223640,40.0551653,-75.4479057
4202790,39.7923685,-75.8373654
4218030,39.9207546,-75.9459746
4222560,40.202529,-75.5186845
4219050,40.1233539,-75.5294573
4218810,40.8784727,-77.4942914
4205490,40.0019499,-76.7205889
4217520,40.0656554,-76.753127
4222380,39.7756374,-76.7377015
4226850,39.9502368,-76.707894
4203960,40.3351915,-75.6117972
4206780,40.3690223,-76.1452446
4220040,40.33922,-75.9262773
4224000,40.1577323,-75.8691844
4226580,40.3343904,-76.0296286
4206480,40.0789698,-76.1977655
4209120,40.1394285,-76.6145427
4213110,39.9726001,-76.2167674
4221810,39.8384977,-76.1623028
4210710,39.8500155,-77.2979632
4209940,40.3268755,-78.7225092
4212480,41.3145734,-77.3372833
4211700,40.9669439,-76.0147218
4212540,40.9682923,-75.6433019
4225140,40.9836161,-75.7743762
4218120,41.3704261,-75.7408999
4213440,40.3413346,-76.4252314
4208460,40.3334436,-76.2803388
4203870,40.6342928,-76.114583
4219140,40.5715351,-76.3898557
4221490,40.8034712,-76.2338141
4216020,40.3676465,-77.8740916
4202190,40.5483455,-79.8172593
4206030,40.2966562,-79.8890264
4224030,40.6912113,-78.1815438
4226430,40.4857062,-78.220936
4202010,41.4716267,-75.7336448
4213500,40.811785,-75.7284392
4218360,40.8510668,-75.5679031
4221540,40.882278,-76.7399898
4222260,40.8842509,-76.4385331
4214460,40.7168985,-76.7522073
4212030,40.5768205,-80.3256724
4217430,40.8093705,-80.2338066
4222230,40.5532273,-80.4567019
4226040,40.677014,-80.4579943
4209300,42.1165941,-80.0735032
4209990,41.950774,-79.9876028
4211490,42.1516018,-79.9600354
4215330,42.0851505,-80.1183475
4217160,42.2004852,-79.8262289
4219530,41.8137889,-78.2306658
4202700,41.6031809,-78.0097562
4206930,41.7655387,-77.9674654
4218210,41.9402076,-78.1130371
4224320,39.9477463,-75.2892946
4210530,41.6797245,-77.6258294
4217700,41.903095,-77.7927574
4214790,40.7091799,-79.9781531
4217100,41.0641633,-79.8846468
4221660,40.9991369,-80.055787
4221930,40.7572103,-79.8321946
4207590,40.2677965,-76.6530604
4214100,40.2903303,-76.678029
4226400,40.5186839,-76.6445593
4211580,40.2758906,-76.8850199
4212300,41.5083718,-80.4576298
4223490,41.6390437,-79.6400439
4211450,39.8117556,-76.983605
4216980,40.136666,-75.3536068
4219470,40.1051943,-75.2745665
4219680,40.2509241,-75.6447544
4222620,40.0991171,-75.2002448
4220310,41.3923425,-78.7916306
4212660,41.6711151,-78.8613699
